name,cod_distrito,distrito,geometry
Benjis.bar,9,Moncloa-Aravaca,POINT (-3.7704413 40.46449)
Bentley's,4,Salamanca,POINT (-3.6829482 40.4217419)
Bentley's,1,Centro,POINT (-3.7065011 40.4195913)
Berdi,7,Chamberí,POINT (-3.7112461 40.4360426)
Bergantiños,7,Chamberí,POINT (-3.7123481 40.4304127)
Berlin,1,Centro,POINT (-3.707982 40.4194731)
Best,4,Salamanca,POINT (-3.6749267 40.4297193)
Bestia Kitchen & Bar,4,Salamanca,POINT (-3.6873354 40.4370594)
Bestial,1,Centro,POINT (-3.6999024 40.4145192)
Bethalia II,16,Hortaleza,POINT (-3.6302597 40.472778)
Beytna,15,Ciudad Lineal,POINT (-3.6483454 40.456894)
Biang Biang Bar,1,Centro,POINT (-3.6989182 40.4220976)
Bibo,4,Salamanca,POINT (-3.6882216 40.4356993)
Bicai,6,Tetuán,POINT (-3.6932528 40.4508144)
Bienmesabe,4,Salamanca,POINT (-3.6719297 40.4247576)
Bienmesabe Arrando,7,Chamberí,POINT (-3.6946349 40.4316602)
Bienmesabe Trafalgar,7,Chamberí,POINT (-3.7001066 40.4311139)
Bientirada,7,Chamberí,POINT (-3.6999704 40.4383204)
Billy Brunch,7,Chamberí,POINT (-3.7013192 40.4266289)
Bioloco,1,Centro,POINT (-3.7180187 40.4213246)
Bismillah,1,Centro,POINT (-3.7028751 40.4092906)
Bistro Urquijo,9,Moncloa-Aravaca,POINT (-3.7207368 40.4293442)
Bistronómika,3,Retiro,POINT (-3.6734027 40.4179866)
Bistrot Saconia,6,Tetuán,POINT (-3.7200752 40.4666763)
Bistró,2,Arganzuela,POINT (-3.6924084 40.4062359)
Blanca 6,7,Chamberí,POINT (-3.6930548 40.4288148)
Blanca Rosa,4,Salamanca,POINT (-3.687073 40.4371912)
Bloved,1,Centro,POINT (-3.6989071 40.4191609)
Boanerges,13,Puente de Vallecas,POINT (-3.6468129 40.3813134)
Bocata,8,Fuencarral-El Pardo,POINT (-3.6923477 40.4863173)
Bocavante,7,Chamberí,POINT (-3.7016109 40.4295573)
Bocoy,4,Salamanca,POINT (-3.6782764 40.4226928)
Bodas Imperio,8,Fuencarral-El Pardo,POINT (-3.7178905 40.4819771)
Bodas Las Florida 90,9,Moncloa-Aravaca,POINT (-3.8119938 40.467696)
Bodega Salvaje,4,Salamanca,POINT (-3.6708464 40.424037)
Bodega de los Secretos,1,Centro,POINT (-3.6947928 40.4106912)
Bodegas Ricla,1,Centro,POINT (-3.7081564 40.4142751)
Bogotá,1,Centro,POINT (-3.695885 40.4242764)
Bohemia,10,Latina,POINT (-3.739915 40.3921771)
Bokado,9,Moncloa-Aravaca,POINT (-3.7292158 40.43983)
Bolero Meatballs,1,Centro,POINT (-3.7076996 40.419033)
Bolívar,7,Chamberí,POINT (-3.7054174 40.4289014)
Bombay Blue,2,Arganzuela,POINT (-3.7018756 40.4057504)
Bombay Blue,1,Centro,POINT (-3.7040086 40.4121871)
Bombay Masala,1,Centro,POINT (-3.7096932 40.424714)
Bombay Palace,1,Centro,POINT (-3.7008747 40.4107264)
Bombay Palace,1,Centro,POINT (-3.698229 40.4207264)
Bombilla,1,Centro,POINT (-3.7010223 40.4149758)
Bonjuk,4,Salamanca,POINT (-3.6742456 40.4249705)
Bonsai Garden,8,Fuencarral-El Pardo,POINT (-3.7181726 40.4858512)
Botequim Brunch & Tapas,7,Chamberí,POINT (-3.7034345 40.4252719)
Botín,1,Centro,POINT (-3.707981 40.4141745)
Boulevar 10,19,Vicálvaro,POINT (-3.6244031 40.3975795)
Bovia del Viso,11,Carabanchel,POINT (-3.7646559 40.3731408)
Brandon's,11,Carabanchel,POINT (-3.7516532 40.3731364)
Brasa Sabor Perú,6,Tetuán,POINT (-3.7045459 40.4510973)
Brasa Tía Mariama,19,Vicálvaro,POINT (-3.5650804 40.4041874)
Brasa y Leña,20,San Blas-Canillejas,POINT (-3.5878159 40.4464952)
Brasa y Leña,1,Centro,POINT (-3.7088498 40.4162327)
Brasa y Leña,18,Villa de Vallecas,POINT (-3.5978748 40.3681535)
Brasa y leña,2,Arganzuela,POINT (-3.7012958 40.3914571)
Brasas Madrid,19,Vicálvaro,POINT (-3.6226296 40.3964483)
Braseria peruana,10,Latina,POINT (-3.7381873 40.3943769)
Breizh,1,Centro,POINT (-3.7034804 40.4243694)
Bremen,2,Arganzuela,POINT (-3.6947613 40.3921718)
Bresca,1,Centro,POINT (-3.6995051 40.4106773)
Bresca,7,Chamberí,POINT (-3.7022539 40.4284452)
Brescia,1,Centro,POINT (-3.6997175 40.4187342)
Brooklyn,2,Arganzuela,POINT (-3.6916729 40.4030655)
Brutal Burrito,1,Centro,POINT (-3.7011392 40.409165)
Brío chef,7,Chamberí,POINT (-3.6998045 40.4378465)
Bucca Madrid,5,Chamartín,POINT (-3.6869004 40.4624397)
Buen Provecho,10,Latina,POINT (-3.7430807 40.3953788)
Buena Boca,8,Fuencarral-El Pardo,POINT (-3.7041754 40.5041948)
Buenas y Santas,2,Arganzuela,POINT (-3.6929196 40.3919476)
Buenos Aires,6,Tetuán,POINT (-3.6913294 40.4656165)
Buffalo Bar,10,Latina,POINT (-3.7597732 40.3957897)
Buffet Libre Gran Avenida,10,Latina,POINT (-3.7504915 40.4118237)
Bulevar,16,Hortaleza,POINT (-3.6482799 40.4675879)
Bululú,7,Chamberí,POINT (-3.7087441 40.4286594)
Burela,6,Tetuán,POINT (-3.6928104 40.4655818)
Burger Grill,1,Centro,POINT (-3.7079927 40.4110386)
Burguer La Posta,10,Latina,POINT (-3.7514748 40.4114914)
Burmet,2,Arganzuela,POINT (-3.7105987 40.4044445)
Burnout,1,Centro,POINT (-3.7021303 40.4207841)
Burritos Tex Mex,1,Centro,POINT (-3.6996803 40.4228723)
Bus Bar,7,Chamberí,POINT (-3.708283 40.4403885)
By the Way,15,Ciudad Lineal,POINT (-3.6480009 40.4480965)
Byanjan Bar,6,Tetuán,POINT (-3.692987 40.4642602)
Byblos,1,Centro,POINT (-3.7046742 40.4217326)
Bétula Taberna Andaluza,8,Fuencarral-El Pardo,POINT (-3.7087322 40.5034768)
Bósforos,1,Centro,POINT (-3.700751 40.4206796)
Bósforos,1,Centro,POINT (-3.6996301 40.4221131)
CaboPalos,6,Tetuán,POINT (-3.6901846 40.4724205)
Cabreira,7,Chamberí,POINT (-3.7039189 40.4273585)
Cacao,1,Centro,POINT (-3.6970407 40.412433)
Cachapeishon,16,Hortaleza,POINT (-3.6559848 40.4875569)
Cachivache Taberna,5,Chamartín,POINT (-3.6781018 40.4546679)
Cachivache Taberna Montecarmelo,8,Fuencarral-El Pardo,POINT (-3.6951751 40.5055435)
Cada Candi,10,Latina,POINT (-3.7753039 40.3990141)
Cafetería Blanco,15,Ciudad Lineal,POINT (-3.6503907 40.4378654)
Cafetería Casa America,1,Centro,POINT (-3.6917939 40.4203745)
Cafetería Correos,18,Villa de Vallecas,POINT (-3.6349463 40.3767513)
Cafetería Filosofía,9,Moncloa-Aravaca,POINT (-3.7297735 40.4486523)
Cafetería Geografía e Historia,9,Moncloa-Aravaca,POINT (-3.7348941 40.4491139)
Cafetería Globcafé,16,Hortaleza,POINT (-3.667816 40.4828907)
Cafetería Haya 19,6,Tetuán,POINT (-3.6924252 40.4570275)
Cafetería La Estrella,14,Moratalaz,POINT (-3.6337901 40.4016784)
Cafetería Lily,1,Centro,POINT (-3.7091456 40.4232275)
Cafetería Magerit,1,Centro,POINT (-3.7081543 40.4155385)
Cafetería Multiusos,9,Moncloa-Aravaca,POINT (-3.7325918 40.4499972)
Cafetería Musical,10,Latina,POINT (-3.7330583 40.3960933)
Cafetería Oskar,1,Centro,POINT (-3.7080532 40.420364)
Cafetería Restaurante Pedro Miguel,6,Tetuán,POINT (-3.6964408 40.4591564)
Cafetería Restaurante Vianda,16,Hortaleza,POINT (-3.6126583 40.4979544)
Cafetería Veterinaria,9,Moncloa-Aravaca,POINT (-3.7379546 40.4487969)
Cafetería de Biología,8,Fuencarral-El Pardo,POINT (-3.6925519 40.5428257)
Cafetería de Derecho,8,Fuencarral-El Pardo,POINT (-3.6910112 40.542165)
Cafetería de Psicología,8,Fuencarral-El Pardo,POINT (-3.6919875 40.5439709)
Cafetería del CNB,8,Fuencarral-El Pardo,POINT (-3.6902709 40.5442848)
Cafetería del Rectorado,8,Fuencarral-El Pardo,POINT (-3.6950996 40.5445165)
Cafetería hospital,18,Villa de Vallecas,POINT (-3.6181853 40.3861883)
Cafetería restaurante Caja de Socorro,13,Puente de Vallecas,POINT (-3.6621967 40.3589309)
Cafetín La Quimera,4,Salamanca,POINT (-3.661802 40.4256264)
Café & Tapas,1,Centro,POINT (-3.7035258 40.414785)
Café & Tapas,1,Centro,POINT (-3.7066073 40.4157824)
Café & Té,4,Salamanca,POINT (-3.6798409 40.4373416)
Café Bar Alma,1,Centro,POINT (-3.697543 40.410196)
Café Bar Arrieta,1,Centro,POINT (-3.7106765 40.4188867)
Café Bar Orfran,8,Fuencarral-El Pardo,POINT (-3.7000166 40.4865726)
Café Bio Rico,4,Salamanca,POINT (-3.6730891 40.4402074)
Café Carmen,1,Centro,POINT (-3.7043938 40.4183316)
Café Comercial,7,Chamberí,POINT (-3.701972 40.4287093)
Café Conde Duque,7,Chamberí,POINT (-3.7099738 40.42795)
Café El Espejo,4,Salamanca,POINT (-3.691344 40.4239405)
Café Kundera,8,Fuencarral-El Pardo,POINT (-3.6904406 40.4907703)
Café Pizzería Para Llevar,7,Chamberí,POINT (-3.7133209 40.4313318)
Café Tatiana,7,Chamberí,POINT (-3.7044771 40.4273002)
Café Varela,1,Centro,POINT (-3.707584 40.4197098)
Café Zarra,1,Centro,POINT (-3.7081117 40.4150447)
Café de La Paloma,6,Tetuán,POINT (-3.7164705 40.458553)
Café de Oriente,1,Centro,POINT (-3.711468 40.4177107)
Café de Paris,6,Tetuán,POINT (-3.6879227 40.4632044)
Café de los Austrias,1,Centro,POINT (-3.7113353 40.4171678)
Café del Gallo,12,Usera,POINT (-3.7028302 40.3757002)
Café del Lago,9,Moncloa-Aravaca,POINT (-3.7341078 40.4176809)
Café del Nuncio,1,Centro,POINT (-3.7098287 40.41329)
Café del Príncipe,1,Centro,POINT (-3.7004894 40.4163726)
Café del Rio,1,Centro,POINT (-3.7238413 40.4162629)
Café del Río,1,Centro,POINT (-3.7231961 40.4169021)
Caja De Cerillas,7,Chamberí,POINT (-3.7054698 40.4361722)
Cala,7,Chamberí,POINT (-3.7146487 40.437793)
Calbenta,20,San Blas-Canillejas,POINT (-3.6174007 40.4632544)
Calcuta,1,Centro,POINT (-3.7020612 40.409339)
Calicanto,7,Chamberí,POINT (-3.6947144 40.425659)
Califa,1,Centro,POINT (-3.7075337 40.4183956)
Calisto,7,Chamberí,POINT (-3.6929253 40.432748)
Callao 24,15,Ciudad Lineal,POINT (-3.6547193 40.4502409)
Calle 29,1,Centro,POINT (-3.7067659 40.4242052)
Calle Mayor,11,Carabanchel,POINT (-3.7455595 40.3693099)
Caluana,1,Centro,POINT (-3.705002 40.4151673)
Camarón,4,Salamanca,POINT (-3.6761397 40.4386715)
Camino Food & Drinks,5,Chamartín,POINT (-3.6879035 40.4505141)
Camiño,20,San Blas-Canillejas,POINT (-3.6042136 40.4264213)
Campa,10,Latina,POINT (-3.7656352 40.3970484)
Campanilla,21,Barajas,POINT (-3.5816118 40.4726767)
Campiello,1,Centro,POINT (-3.712444 40.4057618)
Campiello,7,Chamberí,POINT (-3.702347 40.4371387)
Can Bonet,3,Retiro,POINT (-3.6792635 40.4202088)
Can Pizza,7,Chamberí,POINT (-3.6980319 40.4325951)
Can Punyetes,1,Centro,POINT (-3.710711 40.4159664)
Can Punyetes,1,Centro,POINT (-3.6968173 40.414626)
Canada,10,Latina,POINT (-3.7420356 40.391881)
Canalla Tacos y Tragos,8,Fuencarral-El Pardo,POINT (-3.6757441 40.5059026)
Canela,1,Centro,POINT (-3.7222083 40.4218512)
Cangas,2,Arganzuela,POINT (-3.7048536 40.3979384)
Cannibal Raw Bar,1,Centro,POINT (-3.6942202 40.4224409)
Cantaespino,6,Tetuán,POINT (-3.7038054 40.4607734)
Cantalejo,1,Centro,POINT (-3.708053 40.4121464)
Cantalejo,7,Chamberí,POINT (-3.7065675 40.4337396)
Cantina,16,Hortaleza,POINT (-3.6554348 40.4936118)
Cantina Canalla,1,Centro,POINT (-3.7073033 40.4183458)
Cantina Canalla Antracita,2,Arganzuela,POINT (-3.6897135 40.390301)
Capricho Español,8,Fuencarral-El Pardo,POINT (-3.7044686 40.5042092)
Caprichos J.J.,7,Chamberí,POINT (-3.7158326 40.4345081)
Caprichyo,18,Villa de Vallecas,POINT (-3.5895601 40.3634971)
Capón,2,Arganzuela,POINT (-3.7118264 40.4044667)
Carballo,11,Carabanchel,POINT (-3.74571 40.3856174)
Carbón,4,Salamanca,POINT (-3.6781495 40.4327522)
Cardinale,7,Chamberí,POINT (-3.7036693 40.4288167)
Cardo&Olivo,2,Arganzuela,POINT (-3.7117533 40.3957256)
Carlos,17,Villaverde,POINT (-3.6926165 40.359289)
Carlos,15,Ciudad Lineal,POINT (-3.6343156 40.4440493)
Carlos Arroces,16,Hortaleza,POINT (-3.6282044 40.462859)
Carmen Bar,4,Salamanca,POINT (-3.6862846 40.4279812)
Carmen's,9,Moncloa-Aravaca,POINT (-3.7883725 40.4449648)
Carmencita,6,Tetuán,POINT (-3.7035658 40.4568165)
Carmencita Brunch,1,Centro,POINT (-3.7099514 40.4118776)
Carol House,1,Centro,POINT (-3.707633 40.4109033)
Carpio Somontes,8,Fuencarral-El Pardo,POINT (-3.7553153 40.4885576)
Carro,2,Arganzuela,POINT (-3.7193553 40.3983424)
Cartel de Mala,7,Chamberí,POINT (-3.7021954 40.4256529)
Carthago,6,Tetuán,POINT (-3.6947643 40.4602704)
Casa 28,7,Chamberí,POINT (-3.7037374 40.4254727)
Casa 9,1,Centro,POINT (-3.7002468 40.420398)
Casa Adriano,6,Tetuán,POINT (-3.705774 40.4545823)
Casa Alberto,1,Centro,POINT (-3.7001224 40.4138199)
Casa Amadeo Los Caracoles,1,Centro,POINT (-3.7074921 40.410528)
Casa Andreea,15,Ciudad Lineal,POINT (-3.6642032 40.4476564)
Casa Antonio Cortijo De Camas,5,Chamartín,POINT (-3.6676676 40.4521123)
Casa Aparicio,12,Usera,POINT (-3.7185155 40.3862864)
Casa Bao V,3,Retiro,POINT (-3.6615623 40.4093108)
Casa Benigna,5,Chamartín,POINT (-3.674252 40.4480812)
Casa Benito,7,Chamberí,POINT (-3.6991323 40.4353647)
Casa Benteveo,1,Centro,POINT (-3.7018069 40.4118986)
Casa Boni,1,Centro,POINT (-3.7098113 40.4169467)
Casa Botías,11,Carabanchel,POINT (-3.7418087 40.3725412)
Casa Bulgogi,7,Chamberí,POINT (-3.7024471 40.4326788)
Casa Bustos,3,Retiro,POINT (-3.6699715 40.4018867)
Casa Carmen,18,Villa de Vallecas,POINT (-3.5979652 40.368328)
Casa Carmen,2,Arganzuela,POINT (-3.7014168 40.3916062)
Casa Carmen,20,San Blas-Canillejas,POINT (-3.5869557 40.447831)
Casa Carola,4,Salamanca,POINT (-3.6775753 40.4311455)
Casa Ciriaco,1,Centro,POINT (-3.7123092 40.415304)
Casa Cometa bar de vinos,1,Centro,POINT (-3.7054479 40.4091028)
Casa Conel,17,Villaverde,POINT (-3.6986993 40.3543029)
Casa Coronel,10,Latina,POINT (-3.7660562 40.3877528)
Casa Corrochano,8,Fuencarral-El Pardo,POINT (-3.6692687 40.5110892)
Casa Crimi,4,Salamanca,POINT (-3.6627736 40.4251684)
Casa Curro,1,Centro,POINT (-3.7091763 40.4123646)
Casa Dani,4,Salamanca,POINT (-3.6859252 40.4269494)
Casa Domingo,4,Salamanca,POINT (-3.6834669 40.421502)
Casa Domingo,17,Villaverde,POINT (-3.6935158 40.3433367)
Casa Ecuador,2,Arganzuela,POINT (-3.6944481 40.4054324)
Casa Egido,2,Arganzuela,POINT (-3.6911563 40.4011009)
Casa Elías,15,Ciudad Lineal,POINT (-3.6348392 40.4444593)
Casa Enriqueta,2,Arganzuela,POINT (-3.7174512 40.3964086)
Casa Fidel,1,Centro,POINT (-3.7028378 40.4237936)
Casa Filete,7,Chamberí,POINT (-3.7111224 40.4254144)
Casa Finis,10,Latina,POINT (-3.745243 40.4034873)
Casa Florencio,16,Hortaleza,POINT (-3.6436893 40.4734781)
Casa Fonso,10,Latina,POINT (-3.7252863 40.3928904)
Casa Félix,11,Carabanchel,POINT (-3.7646462 40.3828373)
Casa García,1,Centro,POINT (-3.7042118 40.4142879)
Casa Garrido,6,Tetuán,POINT (-3.7079194 40.4602611)
Casa Ginés,8,Fuencarral-El Pardo,POINT (-3.6852544 40.485413)
Casa González,1,Centro,POINT (-3.6989107 40.4139983)
Casa Granada,1,Centro,POINT (-3.7038238 40.4126561)
Casa Guerra,18,Villa de Vallecas,POINT (-3.6219534 40.377199)
Casa Hortensia,1,Centro,POINT (-3.70043 40.4238714)
Casa Jacinto,1,Centro,POINT (-3.7116977 40.4220011)
Casa Jaguar,1,Centro,POINT (-3.7085092 40.4189909)
Casa Jari,2,Arganzuela,POINT (-3.6980167 40.3960579)
Casa Jiang,1,Centro,POINT (-3.7001759 40.4216855)
Casa Jinlai,12,Usera,POINT (-3.7059801 40.3842056)
Casa Jorge,4,Salamanca,POINT (-3.6734323 40.4393795)
Casa José Ferreira,6,Tetuán,POINT (-3.6849318 40.4745757)
Casa José Luis,6,Tetuán,POINT (-3.698521 40.471191)
Casa Koi Migrante,7,Chamberí,POINT (-3.7003786 40.4317547)
Casa Laura,6,Tetuán,POINT (-3.7052407 40.46416)
Casa Lautrec,2,Arganzuela,POINT (-3.6914084 40.3913653)
Casa Lobo,1,Centro,POINT (-3.6996547 40.4159552)
Casa Lolea,1,Centro,POINT (-3.6972219 40.4219903)
Casa Longinos,7,Chamberí,POINT (-3.6904661 40.4353192)
Casa Lucas,1,Centro,POINT (-3.7094524 40.4123107)
Casa Lucio,1,Centro,POINT (-3.7096742 40.4120917)
Casa Luis,2,Arganzuela,POINT (-3.7014414 40.3988617)
Casa Manolo,19,Vicálvaro,POINT (-3.6239165 40.3983449)
Casa Manolo,1,Centro,POINT (-3.6965957 40.4170048)
Casa Manolo,9,Moncloa-Aravaca,POINT (-3.7153936 40.4380403)
Casa MarTha,4,Salamanca,POINT (-3.6741288 40.429684)
Casa Maravillas,7,Chamberí,POINT (-3.7034746 40.4285734)
Casa Marco,7,Chamberí,POINT (-3.7156142 40.4316424)
Casa Mari,10,Latina,POINT (-3.7455239 40.4007125)
Casa Marius,1,Centro,POINT (-3.6953578 40.422465)
Casa Mateos,1,Centro,POINT (-3.7123468 40.4100457)
Casa Mingo,9,Moncloa-Aravaca,POINT (-3.7252542 40.424971)
Casa Moraleda,15,Ciudad Lineal,POINT (-3.6516636 40.4463097)
Casa Mories,1,Centro,POINT (-3.7088608 40.4151999)
Casa Mouriño,8,Fuencarral-El Pardo,POINT (-3.6895993 40.485544)
Casa Mundi,7,Chamberí,POINT (-3.7069248 40.4362057)
Casa Narcisa,6,Tetuán,POINT (-3.6871222 40.4719234)
Casa Nemesio,6,Tetuán,POINT (-3.6870224 40.4722751)
Casa Nicasio,1,Centro,POINT (-3.7104698 40.4177065)
Casa Nina,15,Ciudad Lineal,POINT (-3.6427659 40.4405717)
Casa Orellana,7,Chamberí,POINT (-3.6955608 40.426637)
Casa PEI+,7,Chamberí,POINT (-3.6945656 40.4404069)
Casa Paco,1,Centro,POINT (-3.7105817 40.411001)
Casa Paco,1,Centro,POINT (-3.7085134 40.4139438)
Casa Paniza,6,Tetuán,POINT (-3.695063 40.4537289)
Casa Parrondo,1,Centro,POINT (-3.707336 40.4188883)
Casa Parrondo,1,Centro,POINT (-3.7074588 40.4189153)
Casa Patas,1,Centro,POINT (-3.7017271 40.4127198)
Casa Patillas,7,Chamberí,POINT (-3.7001281 40.438655)
Casa Paulino,7,Chamberí,POINT (-3.6975449 40.4403399)
Casa Pepe,6,Tetuán,POINT (-3.7130726 40.4721299)
Casa Pepe,2,Arganzuela,POINT (-3.7017888 40.4054052)
Casa Perico,1,Centro,POINT (-3.7033954 40.4218367)
Casa Pipi,1,Centro,POINT (-3.7119694 40.4149401)
Casa Poli,4,Salamanca,POINT (-3.6784422 40.4259651)
Casa Ramona Taberna Manchega,6,Tetuán,POINT (-3.7042281 40.4558033)
Casa Real,13,Puente de Vallecas,POINT (-3.6631025 40.3927398)
Casa Revuelta,1,Centro,POINT (-3.707839 40.4139218)
Casa Rúa,1,Centro,POINT (-3.7083143 40.4156141)
Casa Salvador,1,Centro,POINT (-3.6980369 40.4212408)
Casa Santoña,1,Centro,POINT (-3.7006211 40.4205039)
Casa Santoña,4,Salamanca,POINT (-3.6820068 40.4357403)
Casa Suecia,1,Centro,POINT (-3.696253 40.4178989)
Casa Tampico,15,Ciudad Lineal,POINT (-3.635335 40.4448785)
Casa Tinin,6,Tetuán,POINT (-3.6929011 40.4567971)
Casa Toni,1,Centro,POINT (-3.7018651 40.4155528)
Casa Toni,1,Centro,POINT (-3.7018756 40.4155733)
Casa Tony,1,Centro,POINT (-3.7016775 40.415559)
Casa Toro Taberna,4,Salamanca,POINT (-3.664349 40.4310924)
Casa Tua,16,Hortaleza,POINT (-3.6343025 40.4754327)
Casa Valiño,1,Centro,POINT (-3.7074466 40.4189847)
Casa Victor,1,Centro,POINT (-3.7092245 40.4124542)
Casa Vila de Cruces,4,Salamanca,POINT (-3.6750017 40.4285908)
Casa Wang,1,Centro,POINT (-3.7176542 40.4127809)
Casa de Aragón,5,Chamartín,POINT (-3.6852025 40.4456795)
Casa de Asturias,1,Centro,POINT (-3.6998212 40.4081673)
Casa de Bambú,8,Fuencarral-El Pardo,POINT (-3.6989454 40.4853807)
Casa de Córdoba,5,Chamartín,POINT (-3.6705485 40.4551315)
Casa de Valencia,9,Moncloa-Aravaca,POINT (-3.7224047 40.429919)
Casa de Vincenzo,15,Ciudad Lineal,POINT (-3.6544399 40.4361311)
Casa de la Salteña Boliviana,12,Usera,POINT (-3.7063016 40.3869554)
Casa Ángel,20,San Blas-Canillejas,POINT (-3.6083025 40.4244184)
Casa Árabe,6,Tetuán,POINT (-3.7006682 40.4572138)
Casacamu,7,Chamberí,POINT (-3.7055431 40.4315637)
Cascorro,1,Centro,POINT (-3.7074118 40.4111073)
Case de Diego,1,Centro,POINT (-3.6987945 40.4142842)
Casi,16,Hortaleza,POINT (-3.6359476 40.4659205)
Casquería Oscar,1,Centro,POINT (-3.7049558 40.4108769)
Castaña,1,Centro,POINT (-3.7065714 40.4152228)
Castelnuovo,6,Tetuán,POINT (-3.6914714 40.4619362)
Castizo,1,Centro,POINT (-3.7015791 40.4140566)
Castizo,14,Moratalaz,POINT (-3.6298458 40.4024357)
Castizo Velázquez,4,Salamanca,POINT (-3.6835198 40.4351252)
Catalina,3,Retiro,POINT (-3.6737289 40.3978505)
Catire Bello Sushi,14,Moratalaz,POINT (-3.6425311 40.3941001)
Cava Baja 17,1,Centro,POINT (-3.7088178 40.412593)
Cava María,1,Centro,POINT (-3.7084514 40.4124541)
Cazorla,4,Salamanca,POINT (-3.6808655 40.4339035)
Cazorla,20,San Blas-Canillejas,POINT (-3.6246201 40.4577549)
Cañas Y Barro,7,Chamberí,POINT (-3.7114639 40.4394099)
Cañas y Tapas,1,Centro,POINT (-3.7060503 40.4173628)
Cañas y Tapas,1,Centro,POINT (-3.7007134 40.4143998)
Cañas y tapas,7,Chamberí,POINT (-3.7041461 40.4326414)
Cañas y tapas,8,Fuencarral-El Pardo,POINT (-3.7073129 40.4801965)
Cebo,1,Centro,POINT (-3.6985954 40.4164051)
Celicioso,1,Centro,POINT (-3.6956977 40.4220755)
Celso y Manolo,1,Centro,POINT (-3.6974757 40.4202518)
Centro,11,Carabanchel,POINT (-3.7602191 40.3622698)
Cepa,18,Villa de Vallecas,POINT (-3.6063432 40.3782847)
Ceres,6,Tetuán,POINT (-3.7043402 40.4510783)
Cervantes,1,Centro,POINT (-3.6988047 40.4142706)
Cerveceria Angel Luis,12,Usera,POINT (-3.7063786 40.3854492)
Cerveceria Gost,14,Moratalaz,POINT (-3.6494405 40.4071119)
Cerveceria La Campana,1,Centro,POINT (-3.7068326 40.4148501)
Cervecería Andalucía,6,Tetuán,POINT (-3.7124272 40.4761052)
Cervecería Arrocería Orly,1,Centro,POINT (-3.7042452 40.4120825)
Cervecería Chamberí,7,Chamberí,POINT (-3.6985368 40.4316506)
Cervecería Costa Verde,10,Latina,POINT (-3.7427278 40.3919189)
Cervecería La Camocha,7,Chamberí,POINT (-3.7024341 40.4296447)
Cervecería La Ola,7,Chamberí,POINT (-3.7115469 40.4351706)
Cervecería Los Arcos,11,Carabanchel,POINT (-3.762466 40.3658229)
Cervecería Los Arcos,10,Latina,POINT (-3.7649195 40.3945755)
Cervecería Los Mellizos,10,Latina,POINT (-3.7515105 40.3901834)
Cervecería Padrón,7,Chamberí,POINT (-3.7072915 40.4252419)
Cervecería Rayal,1,Centro,POINT (-3.7106431 40.4225937)
Cervecería Restaurante El Muro,12,Usera,POINT (-3.7103108 40.391657)
Cervecería Restaurante la Cibeles,15,Ciudad Lineal,POINT (-3.6447202 40.4436551)
Cervecería la Auténtica,12,Usera,POINT (-3.7045424 40.3862076)
Cervecería la Chata,11,Carabanchel,POINT (-3.73786 40.385965)
Cervecería Éboli,1,Centro,POINT (-3.7076879 40.41496)
Cervecería-Cafetería La Villa,18,Villa de Vallecas,POINT (-3.6325917 40.3818514)
Cesar's burgers,1,Centro,POINT (-3.6961862 40.4237918)
Ceviceria San Joaquín,1,Centro,POINT (-3.7011088 40.4248424)
Ceviche,1,Centro,POINT (-3.7033818 40.4228695)
Cevichería Mi Peru,9,Moncloa-Aravaca,POINT (-3.719729 40.4293562)
Cevichería Rokoto,2,Arganzuela,POINT (-3.7177117 40.3974492)
Chacón - La casa del Lacón,1,Centro,POINT (-3.7250995 40.413704)
Chambao Madrid,4,Salamanca,POINT (-3.6894922 40.4268562)
Chan,1,Centro,POINT (-3.6982491 40.4206629)
Chao Tian Men - Hot Pot,12,Usera,POINT (-3.7071131 40.3862965)
Charlie Champagne,1,Centro,POINT (-3.7126172 40.4137977)
Charlotte,1,Centro,POINT (-3.7008053 40.4205614)
Charnela,7,Chamberí,POINT (-3.6993326 40.4373045)
Charrua Nadrid,1,Centro,POINT (-3.6939684 40.4223458)
Che Pibita,7,Chamberí,POINT (-3.6957384 40.4439585)
Cheff a Brasas,10,Latina,POINT (-3.7671965 40.3939995)
Cherry Pecas,9,Moncloa-Aravaca,POINT (-3.7153235 40.4410423)
Chess,18,Villa de Vallecas,POINT (-3.6297159 40.3773682)
Chez Madrid,1,Centro,POINT (-3.6945994 40.4146851)
Chia,7,Chamberí,POINT (-3.7051792 40.4332384)
Chiang Hu,1,Centro,POINT (-3.7057098 40.4218661)
Chicago 40,10,Latina,POINT (-3.7519957 40.3897552)
Chicken On Fire,11,Carabanchel,POINT (-3.741246 40.3832461)
Chie's Place,10,Latina,POINT (-3.7658137 40.39725)
Chifa,7,Chamberí,POINT (-3.6956978 40.4440001)
Chifa Cromarí,10,Latina,POINT (-3.7251694 40.3927974)
Chifa Doromari,11,Carabanchel,POINT (-3.7242359 40.3916732)
Chifa El Retablo de Kelly,10,Latina,POINT (-3.7427638 40.3955171)
