name,cod_distrito,distrito,geometry
Restaurante Mezcal,3,Retiro,POINT (-3.6767 40.411)
Restaurante Midtown,5,Chamartín,POINT (-3.6781 40.4518)
Restaurante Miguel Ángel,17,Villaverde,POINT (-3.6921 40.3401)
Restaurante Mirasol,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Restaurante Miso,2,Arganzuela,POINT (-3.6975 40.3989)
Restaurante Monteferro,12,Usera,POINT (-3.7072 40.381)
Restaurante Nai,3,Retiro,POINT (-3.6767 40.411)
Restaurante Nunuka - Bistró Madrid,1,Centro,POINT (-3.7039 40.4165)
Restaurante Oliveros,1,Centro,POINT (-3.7039 40.4165)
Restaurante Oriental Victoria,17,Villaverde,POINT (-3.6921 40.3401)
Restaurante Oter,4,Salamanca,POINT (-3.678 40.4297)
Restaurante Ottica,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Restaurante P-6,5,Chamartín,POINT (-3.6781 40.4518)
Restaurante PAROLE - Pizzería Italiana,7,Chamberí,POINT (-3.7037 40.4336)
Restaurante Pastrana,14,Moratalaz,POINT (-3.6454 40.4076)
Restaurante Pedreña,16,Hortaleza,POINT (-3.6457 40.4746)
Restaurante Persimmons,1,Centro,POINT (-3.7039 40.4165)
Restaurante Peruano,11,Carabanchel,POINT (-3.7409 40.3823)
Restaurante Pico Pico,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Restaurante Pollo y Carbón,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Restaurante Rast,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
Restaurante Rast,6,Tetuán,POINT (-3.7033 40.4582)
Restaurante Real Pinto,17,Villaverde,POINT (-3.6921 40.3401)
Restaurante Reina Sofía,2,Arganzuela,POINT (-3.6975 40.3989)
Restaurante Sabores,21,Barajas,POINT (-3.5795 40.4719)
Restaurante Sal Negra,5,Chamartín,POINT (-3.6781 40.4518)
Restaurante San Nicolás,4,Salamanca,POINT (-3.678 40.4297)
Restaurante San Román,3,Retiro,POINT (-3.6767 40.411)
Restaurante Santa Olalla,3,Retiro,POINT (-3.6767 40.411)
Restaurante Santamago,16,Hortaleza,POINT (-3.6457 40.4746)
Restaurante Sichuan,12,Usera,POINT (-3.7072 40.381)
Restaurante Sidrería Carlos Tartiere,3,Retiro,POINT (-3.6767 40.411)
Restaurante SottoSopra,4,Salamanca,POINT (-3.678 40.4297)
Restaurante St.James,6,Tetuán,POINT (-3.7033 40.4582)
Restaurante Sushi&Buey - Okela,16,Hortaleza,POINT (-3.6457 40.4746)
Restaurante Tendido 7,4,Salamanca,POINT (-3.678 40.4297)
Restaurante Thong,4,Salamanca,POINT (-3.678 40.4297)
Restaurante Tokio,7,Chamberí,POINT (-3.7037 40.4336)
Restaurante Top One,5,Chamartín,POINT (-3.6781 40.4518)
Restaurante Triana,3,Retiro,POINT (-3.6767 40.411)
Restaurante Universo,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Restaurante Vicen's,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Restaurante Vietnamita Mekong,1,Centro,POINT (-3.7039 40.4165)
Restaurante Vivares,1,Centro,POINT (-3.7039 40.4165)
Restaurante Xiaonzai,1,Centro,POINT (-3.7039 40.4165)
Restaurante Xidada,12,Usera,POINT (-3.7072 40.381)
Restaurante Yorokobi,6,Tetuán,POINT (-3.7033 40.4582)
Restaurante Yuanwei 缘味,12,Usera,POINT (-3.7072 40.381)
Restaurante Yuca,16,Hortaleza,POINT (-3.6457 40.4746)
Restaurante asiático Xian,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Restaurante cafetería El Museo,21,Barajas,POINT (-3.5795 40.4719)
Restaurante el Cisne Azul,1,Centro,POINT (-3.7039 40.4165)
Restaurante hermanos Miguez,10,Latina,POINT (-3.745 40.3967)
Restaurante la Buena Vida,1,Centro,POINT (-3.7039 40.4165)
Restaurante otavaleño,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Restaurante Èter,2,Arganzuela,POINT (-3.6975 40.3989)
Restaurante-Cervecería Casa Ricardo,3,Retiro,POINT (-3.6767 40.411)
Retorno,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Retrogusto,1,Centro,POINT (-3.7039 40.4165)
Revival Café Madrid,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
Revoltosa,1,Centro,POINT (-3.7039 40.4165)
Rey de Tallarines,1,Centro,POINT (-3.7039 40.4165)
Rey de Tallarines,7,Chamberí,POINT (-3.7037 40.4336)
Rianxo,6,Tetuán,POINT (-3.7033 40.4582)
Rias Bajas,5,Chamartín,POINT (-3.6781 40.4518)
Riaño,7,Chamberí,POINT (-3.7037 40.4336)
Ribs,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
Ribs,1,Centro,POINT (-3.7039 40.4165)
Ribs Arturo Soria,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Rico Grill,6,Tetuán,POINT (-3.7033 40.4582)
Rifugio,1,Centro,POINT (-3.7039 40.4165)
Rincon De Manoteras,16,Hortaleza,POINT (-3.6457 40.4746)
Rincón Bruxelles,1,Centro,POINT (-3.7039 40.4165)
Rincón Catracho,10,Latina,POINT (-3.745 40.3967)
Rincón Latino,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Rincón de Ati,1,Centro,POINT (-3.7039 40.4165)
Rincón del Alba,5,Chamartín,POINT (-3.6781 40.4518)
Rincón del Capricho,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
Ristorante Baldoria,4,Salamanca,POINT (-3.678 40.4297)
Riveira II,6,Tetuán,POINT (-3.7033 40.4582)
Robin Hood,1,Centro,POINT (-3.7039 40.4165)
Robuchon,4,Salamanca,POINT (-3.678 40.4297)
Rocacho Plaza,4,Salamanca,POINT (-3.678 40.4297)
Rocafría,1,Centro,POINT (-3.7039 40.4165)
Rodríguez,1,Centro,POINT (-3.7039 40.4165)
Rolenka,1,Centro,POINT (-3.7039 40.4165)
Roll,7,Chamberí,POINT (-3.7037 40.4336)
Rollo Ocho,1,Centro,POINT (-3.7039 40.4165)
Romea,4,Salamanca,POINT (-3.678 40.4297)
Romero verde,7,Chamberí,POINT (-3.7037 40.4336)
Ronda,1,Centro,POINT (-3.7039 40.4165)
Ronda 14,4,Salamanca,POINT (-3.678 40.4297)
Roost Chicken,7,Chamberí,POINT (-3.7037 40.4336)
Roostiq,1,Centro,POINT (-3.7039 40.4165)
Roots Lamarca,1,Centro,POINT (-3.7039 40.4165)
Rosi,6,Tetuán,POINT (-3.7033 40.4582)
Rosi La Loca Taberna,1,Centro,POINT (-3.7039 40.4165)
Rowok,13,Puente de Vallecas,POINT (-3.6622 40.3851)
Royal,3,Retiro,POINT (-3.6767 40.411)
Royal Cantonés,12,Usera,POINT (-3.7072 40.381)
Royal Fenix,5,Chamartín,POINT (-3.6781 40.4518)
Royal Thai,6,Tetuán,POINT (-3.7033 40.4582)
Royal Thai,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Rubaiyat,5,Chamartín,POINT (-3.6781 40.4518)
Rubimar,16,Hortaleza,POINT (-3.6457 40.4746)
Running Sushi Akihabara,1,Centro,POINT (-3.7039 40.4165)
Running Sushi in Osaka,4,Salamanca,POINT (-3.678 40.4297)
Ruta 108,3,Retiro,POINT (-3.6767 40.411)
Ruta 20,7,Chamberí,POINT (-3.7037 40.4336)
Ruta Las Hurdes,3,Retiro,POINT (-3.6767 40.411)
Rutabaga,1,Centro,POINT (-3.7039 40.4165)
Ría del Sella,21,Barajas,POINT (-3.5795 40.4719)
Rías Altas,1,Centro,POINT (-3.7039 40.4165)
Río Miño,7,Chamberí,POINT (-3.7037 40.4336)
Río Sorbe,6,Tetuán,POINT (-3.7033 40.4582)
Río Tormes,7,Chamberí,POINT (-3.7037 40.4336)
S10,7,Chamberí,POINT (-3.7037 40.4336)
SANDWICHES OLMEDO SL,16,Hortaleza,POINT (-3.6457 40.4746)
Sa Brisa Madrid,3,Retiro,POINT (-3.6767 40.411)
SabeaPeru,14,Moratalaz,POINT (-3.6454 40.4076)
Sabor,4,Salamanca,POINT (-3.678 40.4297)
Sabor 100% Latino 2,2,Arganzuela,POINT (-3.6975 40.3989)
Sabor Cantonés,1,Centro,POINT (-3.7039 40.4165)
Sabor Gaucho,6,Tetuán,POINT (-3.7033 40.4582)
Sabor K-tracho,11,Carabanchel,POINT (-3.7409 40.3823)
Sabor Nusantara,7,Chamberí,POINT (-3.7037 40.4336)
Sabor Sichuan,7,Chamberí,POINT (-3.7037 40.4336)
Sabor Sichuan,12,Usera,POINT (-3.7072 40.381)
Sabores,12,Usera,POINT (-3.7072 40.381)
Sabores patagónicos,1,Centro,POINT (-3.7039 40.4165)
Sacha,5,Chamartín,POINT (-3.6781 40.4518)
Saddle,4,Salamanca,POINT (-3.678 40.4297)
Sagar,4,Salamanca,POINT (-3.678 40.4297)
Sagardi,4,Salamanca,POINT (-3.678 40.4297)
Sagardi,1,Centro,POINT (-3.7039 40.4165)
Sagaretxe,7,Chamberí,POINT (-3.7037 40.4336)
Sagredo,3,Retiro,POINT (-3.6767 40.411)
Sahuaro,1,Centro,POINT (-3.7039 40.4165)
Saisho,7,Chamberí,POINT (-3.7037 40.4336)
Sake,16,Hortaleza,POINT (-3.6457 40.4746)
Sake Dining Himawari,1,Centro,POINT (-3.7039 40.4165)
Saku,7,Chamberí,POINT (-3.7037 40.4336)
Sakura Maru,7,Chamberí,POINT (-3.7037 40.4336)
Sal gorda,6,Tetuán,POINT (-3.7033 40.4582)
Sal y Azúcar,11,Carabanchel,POINT (-3.7409 40.3823)
Sala de Despiece 2,1,Centro,POINT (-3.7039 40.4165)
Sala de Despiece 2,1,Centro,POINT (-3.7039 40.4165)
Salad Var,6,Tetuán,POINT (-3.7033 40.4582)
Salazar,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Salchichería El Grill Alemán,10,Latina,POINT (-3.745 40.3967)
Saluteria Velázquez,4,Salamanca,POINT (-3.678 40.4297)
Salutteria,7,Chamberí,POINT (-3.7037 40.4336)
Salón Los 5 Pinos,21,Barajas,POINT (-3.5795 40.4719)
Samara,7,Chamberí,POINT (-3.7037 40.4336)
Samba,7,Chamberí,POINT (-3.7037 40.4336)
Sambat,2,Arganzuela,POINT (-3.6975 40.3989)
Samber,4,Salamanca,POINT (-3.678 40.4297)
Samm,5,Chamartín,POINT (-3.6781 40.4518)
San Antonio,1,Centro,POINT (-3.7039 40.4165)
San Bernardo 115,7,Chamberí,POINT (-3.7037 40.4336)
San Cristóbal,1,Centro,POINT (-3.7039 40.4165)
San Cristóbal,6,Tetuán,POINT (-3.7033 40.4582)
San Francisco,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
San Francisco 13,1,Centro,POINT (-3.7039 40.4165)
San Mamés,7,Chamberí,POINT (-3.7037 40.4336)
Sana Vegetariana,1,Centro,POINT (-3.7039 40.4165)
Sanabria,6,Tetuán,POINT (-3.7033 40.4582)
Sanabria,1,Centro,POINT (-3.7039 40.4165)
Sandwich Club Café,4,Salamanca,POINT (-3.678 40.4297)
Sandó,1,Centro,POINT (-3.7039 40.4165)
Sandó,1,Centro,POINT (-3.7039 40.4165)
Sanissimo Gran Via,1,Centro,POINT (-3.7039 40.4165)
Sanissimo Opera,1,Centro,POINT (-3.7039 40.4165)
Sanissimo Principe Pío,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
Santa Ana Tandoori,1,Centro,POINT (-3.7039 40.4165)
Santa Bárbara,6,Tetuán,POINT (-3.7033 40.4582)
Santa Rita,7,Chamberí,POINT (-3.7037 40.4336)
Santa y Pura,1,Centro,POINT (-3.7039 40.4165)
Santanera,1,Centro,POINT (-3.7039 40.4165)
Santerra,4,Salamanca,POINT (-3.678 40.4297)
Santita carbón mexicano,1,Centro,POINT (-3.7039 40.4165)
Santo SAM,4,Salamanca,POINT (-3.678 40.4297)
Saona,6,Tetuán,POINT (-3.7033 40.4582)
Saona,4,Salamanca,POINT (-3.678 40.4297)
Saona,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Saona,5,Chamartín,POINT (-3.6781 40.4518)
Saona,7,Chamberí,POINT (-3.7037 40.4336)
Sapore di Sicilia,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Saporem Ventura,1,Centro,POINT (-3.7039 40.4165)
Sarang Bang,1,Centro,POINT (-3.7039 40.4165)
Sardos,7,Chamberí,POINT (-3.7037 40.4336)
Sazadón,7,Chamberí,POINT (-3.7037 40.4336)
Sazón,6,Tetuán,POINT (-3.7033 40.4582)
Sazón Lempira,11,Carabanchel,POINT (-3.7409 40.3823)
Scarlett Ópera,1,Centro,POINT (-3.7039 40.4165)
Scolani,3,Retiro,POINT (-3.6767 40.411)
Secrets by Farga,6,Tetuán,POINT (-3.7033 40.4582)
Seducción a la Carta,6,Tetuán,POINT (-3.7033 40.4582)
Selvático,6,Tetuán,POINT (-3.7033 40.4582)
Seoul,1,Centro,POINT (-3.7039 40.4165)
Serafina,1,Centro,POINT (-3.7039 40.4165)
Sergi Arola Gastro,7,Chamberí,POINT (-3.7037 40.4336)
Seven,19,Vicálvaro,POINT (-3.601 40.4008)
Sevilla Rock,1,Centro,POINT (-3.7039 40.4165)
Sexto,7,Chamberí,POINT (-3.7037 40.4336)
Shangai Sehngjan,1,Centro,POINT (-3.7039 40.4165)
Shanghai Station,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Shanghái Mama,6,Tetuán,POINT (-3.7033 40.4582)
Shangrila Dimsum,1,Centro,POINT (-3.7039 40.4165)
Shangyuan,2,Arganzuela,POINT (-3.6975 40.3989)
Shapla,1,Centro,POINT (-3.7039 40.4165)
Shapla,1,Centro,POINT (-3.7039 40.4165)
Shenxien,6,Tetuán,POINT (-3.7033 40.4582)
Sheraton,6,Tetuán,POINT (-3.7033 40.4582)
Shi Shang,1,Centro,POINT (-3.7039 40.4165)
Shi-Shang,1,Centro,POINT (-3.7039 40.4165)
Shibari,1,Centro,POINT (-3.7039 40.4165)
Shikku Izakaya,5,Chamartín,POINT (-3.6781 40.4518)
Shina Tora Ya,4,Salamanca,POINT (-3.678 40.4297)
Shintaku,2,Arganzuela,POINT (-3.6975 40.3989)
Shiray,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
Shiray,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
Shisha,1,Centro,POINT (-3.7039 40.4165)
Shito Ramen,7,Chamberí,POINT (-3.7037 40.4336)
Shoo Loong Kan,7,Chamberí,POINT (-3.7037 40.4336)
Shukran,16,Hortaleza,POINT (-3.6457 40.4746)
Shuwa Shuwa,1,Centro,POINT (-3.7039 40.4165)
Sibarita,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
Sibuya,6,Tetuán,POINT (-3.7033 40.4582)
Sibuya,3,Retiro,POINT (-3.6767 40.411)
Sichuan Kitchen,1,Centro,POINT (-3.7039 40.4165)
Sidreria Astur,16,Hortaleza,POINT (-3.6457 40.4746)
Sidreria El Valle,7,Chamberí,POINT (-3.7037 40.4336)
Sidrería A Lareira,1,Centro,POINT (-3.7039 40.4165)
Sidrería Asgaya,2,Arganzuela,POINT (-3.6975 40.3989)
Sidrería Astur,3,Retiro,POINT (-3.6767 40.411)
Sidrería Balmori,7,Chamberí,POINT (-3.7037 40.4336)
Sidrería Casa Gelín,7,Chamberí,POINT (-3.7037 40.4336)
Sidrería Casa Lulo,6,Tetuán,POINT (-3.7033 40.4582)
Sidrería Don Carlos,6,Tetuán,POINT (-3.7033 40.4582)
Sidrería Donosti,7,Chamberí,POINT (-3.7037 40.4336)
Sidrería El Llagar,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
Sidrería El Tigre,1,Centro,POINT (-3.7039 40.4165)
Sidrería El Tigre,1,Centro,POINT (-3.7039 40.4165)
Sidrería Gaztemanu,6,Tetuán,POINT (-3.7033 40.4582)
Sidrería La Cuenca,1,Centro,POINT (-3.7039 40.4165)
Sidrería Los Asturianos,12,Usera,POINT (-3.7072 40.381)
Sidrería Zerain,1,Centro,POINT (-3.7039 40.4165)
Sigland,7,Chamberí,POINT (-3.7037 40.4336)
Silvela 77,4,Salamanca,POINT (-3.678 40.4297)
Sin Reservas,3,Retiro,POINT (-3.6767 40.411)
Sirena Verde,1,Centro,POINT (-3.7039 40.4165)
Sisapo,7,Chamberí,POINT (-3.7037 40.4336)
Sky Sushi & Ramen,1,Centro,POINT (-3.7039 40.4165)
Snack-Bar Emperador,5,Chamartín,POINT (-3.6781 40.4518)
Sobrado,1,Centro,POINT (-3.7039 40.4165)
Sobre Vino,4,Salamanca,POINT (-3.678 40.4297)
Sobre el Cielo Madrid,14,Moratalaz,POINT (-3.6454 40.4076)
Sofía,1,Centro,POINT (-3.7039 40.4165)
Sol,17,Villaverde,POINT (-3.6921 40.3401)
Sol de Beirut,1,Centro,POINT (-3.7039 40.4165)
Solo de Croquetas,1,Centro,POINT (-3.7039 40.4165)
Solo de Croquetas,6,Tetuán,POINT (-3.7033 40.4582)
Solofirme,1,Centro,POINT (-3.7039 40.4165)
Som Thai,1,Centro,POINT (-3.7039 40.4165)
Sonali,1,Centro,POINT (-3.7039 40.4165)
Sonko Gastro Bar,1,Centro,POINT (-3.7039 40.4165)
Soria,2,Arganzuela,POINT (-3.6975 40.3989)
Sotanillo,2,Arganzuela,POINT (-3.6975 40.3989)
Sotillos's,6,Tetuán,POINT (-3.7033 40.4582)
Soy Kitchen,7,Chamberí,POINT (-3.7037 40.4336)
Spices Cave,14,Moratalaz,POINT (-3.6454 40.4076)
Spicy Soul Hot Pot,4,Salamanca,POINT (-3.678 40.4297)
Spiga,3,Retiro,POINT (-3.6767 40.411)
Sports & Tapas Bar Madrid,1,Centro,POINT (-3.7039 40.4165)
Sr. Vázquez,1,Centro,POINT (-3.7039 40.4165)
Sr.Ito,1,Centro,POINT (-3.7039 40.4165)
Sr.Ito,7,Chamberí,POINT (-3.7037 40.4336)
Sra. Smith,1,Centro,POINT (-3.7039 40.4165)
St. James,4,Salamanca,POINT (-3.678 40.4297)
Steak Burger,1,Centro,POINT (-3.7039 40.4165)
Steak Burger,1,Centro,POINT (-3.7039 40.4165)
Steak Burger,1,Centro,POINT (-3.7039 40.4165)
Steak Burger,1,Centro,POINT (-3.7039 40.4165)
Steak Grill House,1,Centro,POINT (-3.7039 40.4165)
Steak Lovers Restaurante,14,Moratalaz,POINT (-3.6454 40.4076)
SteakBurger,1,Centro,POINT (-3.7039 40.4165)
Stop 66,4,Salamanca,POINT (-3.678 40.4297)
Stop Madrid,1,Centro,POINT (-3.7039 40.4165)
Str EAT,21,Barajas,POINT (-3.5795 40.4719)
Straperlo,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Street Deli,16,Hortaleza,POINT (-3.6457 40.4746)
StreetXo,4,Salamanca,POINT (-3.678 40.4297)
Su SuShi,2,Arganzuela,POINT (-3.6975 40.3989)
Subiendo al Sur,7,Chamberí,POINT (-3.7037 40.4336)
Sublime Tokyo,1,Centro,POINT (-3.7039 40.4165)
Suchil 15,7,Chamberí,POINT (-3.7037 40.4336)
Sugui Sushi,2,Arganzuela,POINT (-3.6975 40.3989)
Sukaldea,2,Arganzuela,POINT (-3.6975 40.3989)
Sukao Food Fusion,3,Retiro,POINT (-3.6767 40.411)
Sukijoy,7,Chamberí,POINT (-3.7037 40.4336)
Sukothay - Japonés y thailandés,6,Tetuán,POINT (-3.7033 40.4582)
Sultan Kebap-Pizza,6,Tetuán,POINT (-3.7033 40.4582)
Sultan Palast,1,Centro,POINT (-3.7039 40.4165)
Sumer,7,Chamberí,POINT (-3.7037 40.4336)
Summarium,1,Centro,POINT (-3.7039 40.4165)
Sumo,6,Tetuán,POINT (-3.7033 40.4582)
Sumo,7,Chamberí,POINT (-3.7037 40.4336)
Sumo,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
Sumo Fusión,1,Centro,POINT (-3.7039 40.4165)
Sumo Grill,4,Salamanca,POINT (-3.678 40.4297)
Sumo San,1,Centro,POINT (-3.7039 40.4165)
SuperBurger,6,Tetuán,POINT (-3.7033 40.4582)
Superchulo,7,Chamberí,POINT (-3.7037 40.4336)
Superfuüd,5,Chamartín,POINT (-3.6781 40.4518)
Superfuüd,1,Centro,POINT (-3.7039 40.4165)
Surtopía,4,Salamanca,POINT (-3.678 40.4297)
Sushi & Buey,21,Barajas,POINT (-3.5795 40.4719)
Sushi 8,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Sushi Bao,7,Chamberí,POINT (-3.7037 40.4336)
Sushi Bar,1,Centro,POINT (-3.7039 40.4165)
Sushi Bar,5,Chamartín,POINT (-3.6781 40.4518)
Sushi Gin,4,Salamanca,POINT (-3.678 40.4297)
Sushi León,6,Tetuán,POINT (-3.7033 40.4582)
Sushi Maxim,13,Puente de Vallecas,POINT (-3.6622 40.3851)
Sushi Mix Arganzuela,2,Arganzuela,POINT (-3.6975 40.3989)
Sushi More,1,Centro,POINT (-3.7039 40.4165)
Sushi Olé,4,Salamanca,POINT (-3.678 40.4297)
Sushi Sensei Buffet Libre,1,Centro,POINT (-3.7039 40.4165)
Sushi Store,1,Centro,POINT (-3.7039 40.4165)
Sushi Tokami,6,Tetuán,POINT (-3.7033 40.4582)
Sushi Tomo,11,Carabanchel,POINT (-3.7409 40.3823)
Sushi Wok,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
Sushi lamd,13,Puente de Vallecas,POINT (-3.6622 40.3851)
Sushicome,1,Centro,POINT (-3.7039 40.4165)
Sushirakki,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Sushita Café,7,Chamberí,POINT (-3.7037 40.4336)
Sushiwakka,4,Salamanca,POINT (-3.678 40.4297)
Sushiwakka Express,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Sákale Madrid,1,Centro,POINT (-3.7039 40.4165)
TAKOMAMA,1,Centro,POINT (-3.7039 40.4165)
TAN-GO,10,Latina,POINT (-3.745 40.3967)
TAPAloguistaS,7,Chamberí,POINT (-3.7037 40.4336)
TATEL Madrid,4,Salamanca,POINT (-3.678 40.4297)
TGB,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
TGI Fridays,6,Tetuán,POINT (-3.7033 40.4582)
TGI Fridays,6,Tetuán,POINT (-3.7033 40.4582)
TKO Tacos,4,Salamanca,POINT (-3.678 40.4297)
Taberna Agrado,1,Centro,POINT (-3.7039 40.4165)
Taberna Al Andalus,11,Carabanchel,POINT (-3.7409 40.3823)
Taberna Almendro 13,1,Centro,POINT (-3.7039 40.4165)
Taberna Almería,2,Arganzuela,POINT (-3.6975 40.3989)
Taberna Andaluza,6,Tetuán,POINT (-3.7033 40.4582)
Taberna Andaluza Casa Ciri,12,Usera,POINT (-3.7072 40.381)
Taberna Andaluza Sacromonte,12,Usera,POINT (-3.7072 40.381)
Taberna Annunnaki,7,Chamberí,POINT (-3.7037 40.4336)
Taberna Antonio Sánchez,1,Centro,POINT (-3.7039 40.4165)
Taberna Búlgara,3,Retiro,POINT (-3.6767 40.411)
Taberna Camino Viejo,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Taberna Casachica,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Taberna Chambería,9,Moncloa-Aravaca,POINT (-3.728 40.4381)
Taberna Chiquita,1,Centro,POINT (-3.7039 40.4165)
Taberna Cocinarte,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Taberna Colina,4,Salamanca,POINT (-3.678 40.4297)
Taberna Doña Patata,11,Carabanchel,POINT (-3.7409 40.3823)
Taberna El Arco,1,Centro,POINT (-3.7039 40.4165)
Taberna El Búho,1,Centro,POINT (-3.7039 40.4165)
Taberna El Callejon,21,Barajas,POINT (-3.5795 40.4719)
Taberna El Sur,1,Centro,POINT (-3.7039 40.4165)
Taberna El Sur,1,Centro,POINT (-3.7039 40.4165)
Taberna El Sur de Huertas,1,Centro,POINT (-3.7039 40.4165)
Taberna El Tentadero,4,Salamanca,POINT (-3.678 40.4297)
Taberna El Zorzal,1,Centro,POINT (-3.7039 40.4165)
Taberna Entre Castillas,20,San Blas-Canillejas,POINT (-3.6156 40.4397)
Taberna Eulogio,1,Centro,POINT (-3.7039 40.4165)
Taberna Fragua de Vulcano,1,Centro,POINT (-3.7039 40.4165)
Taberna Garibaldi,1,Centro,POINT (-3.7039 40.4165)
Taberna Griega,3,Retiro,POINT (-3.6767 40.411)
Taberna Griega,7,Chamberí,POINT (-3.7037 40.4336)
Taberna Ipuzcoa,4,Salamanca,POINT (-3.678 40.4297)
Taberna J. Blanco,1,Centro,POINT (-3.7039 40.4165)
Taberna Jam,1,Centro,POINT (-3.7039 40.4165)
Taberna Kaixo,1,Centro,POINT (-3.7039 40.4165)
Taberna La Alhambra,1,Centro,POINT (-3.7039 40.4165)
Taberna La Bellota,7,Chamberí,POINT (-3.7037 40.4336)
Taberna La Bonica,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Taberna La Cata,7,Chamberí,POINT (-3.7037 40.4336)
Taberna La Catapa,3,Retiro,POINT (-3.6767 40.411)
Taberna La Concha,1,Centro,POINT (-3.7039 40.4165)
Taberna La Daniela,4,Salamanca,POINT (-3.678 40.4297)
Taberna La Descubierta,1,Centro,POINT (-3.7039 40.4165)
Taberna La Ola,16,Hortaleza,POINT (-3.6457 40.4746)
Taberna La Peseta,1,Centro,POINT (-3.7039 40.4165)
Taberna La Plaza,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Taberna La Sartén del Conde,1,Centro,POINT (-3.7039 40.4165)
Taberna La Tienta,4,Salamanca,POINT (-3.678 40.4297)
Taberna La Trucha,1,Centro,POINT (-3.7039 40.4165)
Taberna La buena viña,11,Carabanchel,POINT (-3.7409 40.3823)
Taberna Laredo,3,Retiro,POINT (-3.6767 40.411)
Taberna Las Botas,4,Salamanca,POINT (-3.678 40.4297)
Taberna Los Chanquetes,1,Centro,POINT (-3.7039 40.4165)
Taberna Los Gallos,4,Salamanca,POINT (-3.678 40.4297)
Taberna Los López,1,Centro,POINT (-3.7039 40.4165)
Taberna Maceiras,1,Centro,POINT (-3.7039 40.4165)
Taberna Madrid - Madriz,7,Chamberí,POINT (-3.7037 40.4336)
Taberna Malaspina,1,Centro,POINT (-3.7039 40.4165)
Taberna Maldeamores,1,Centro,POINT (-3.7039 40.4165)
Taberna Matritum,1,Centro,POINT (-3.7039 40.4165)
Taberna Moderna,3,Retiro,POINT (-3.6767 40.411)
Taberna Orgullosa,4,Salamanca,POINT (-3.678 40.4297)
Taberna Pedraza,1,Centro,POINT (-3.7039 40.4165)
Taberna Pompeyana,1,Centro,POINT (-3.7039 40.4165)
Taberna Ramiro,3,Retiro,POINT (-3.6767 40.411)
Taberna Rayuela,1,Centro,POINT (-3.7039 40.4165)
Taberna Rincón de Reyes,1,Centro,POINT (-3.7039 40.4165)
Taberna Ríos Rosas,7,Chamberí,POINT (-3.7037 40.4336)
Taberna Tinto Fino,15,Ciudad Lineal,POINT (-3.6517 40.4455)
Taberna Valdepeñas,1,Centro,POINT (-3.7039 40.4165)
Taberna Victoria,1,Centro,POINT (-3.7039 40.4165)
Taberna Viga-Mar's,6,Tetuán,POINT (-3.7033 40.4582)
Taberna Y Al Vino Vino,14,Moratalaz,POINT (-3.6454 40.4076)
Taberna de Alfonso,1,Centro,POINT (-3.7039 40.4165)
Taberna de Domínguez,6,Tetuán,POINT (-3.7033 40.4582)
Taberna de Ramales,1,Centro,POINT (-3.7039 40.4165)
Taberna de la Chana,19,Vicálvaro,POINT (-3.601 40.4008)
Taberna de la Elisa,1,Centro,POINT (-3.7039 40.4165)
Taberna de la Ilustración,8,Fuencarral-El Pardo,POINT (-3.7084 40.5021)
Taberna de los Castizos,1,Centro,POINT (-3.7039 40.4165)
