zona,nombre,direccion,latitud,longitud,rating,usuarios,precio,tipos
hortaleza,Telepizza Mar de Kara - Comida a Domicilio,"Calle del Mar de Kara, 1, Madrid",40.4710989,-3.644413499999999,3.4,742.0,1.0,"meal_delivery, meal_takeaway, restaurant, point_of_interest, food, establishment"
hortaleza,The Chicken House,"Calle Yarumal, 6, Local 3, Madrid",40.47440580000001,-3.6399341,4.5,141.0,1.0,"meal_takeaway, restaurant, point_of_interest, food, establishment"
hortaleza,Bar Bocata To Go,"Calle Arzúa, 41, Madrid",40.4738986,-3.6469891,4.0,44.0,1.0,"bar, liquor_store, restaurant, store, cafe, point_of_interest, food, establishment"
hortaleza,BAR RESTAURANTE LO NUESTRO,"Calle Arzúa, 37, posterior, Madrid",40.4741087,-3.647221799999999,4.5,122.0,1.0,"restaurant, point_of_interest, food, establishment"
hortaleza,Taberna El Silo,"Calle del Mar de Aral, 7, Madrid",40.4746496,-3.6438484,4.6,321.0,1.0,"restaurant, point_of_interest, food, establishment"
hortaleza,Nelly' Bar,"Calle del Mar de Aral, 6, Madrid",40.4743639,-3.6438133,4.0,400.0,1.0,"restaurant, bar, point_of_interest, food, establishment"
hortaleza,Restaurante Casa Florencio,"Calle del Mar Caspio, 39, Madrid",40.4734574,-3.6435643,4.4,988.0,2.0,"restaurant, bar, point_of_interest, food, establishment"
hortaleza,Mesón Sidrería Arturo,"Calle del Mar de Bering, 9, Madrid",40.472978,-3.6414732,4.5,839.0,2.0,"restaurant, point_of_interest, food, establishment"
hortaleza,Istambul Doner Kebab Hortaleza,"Avenida de la Virgen del Carmen, 55, Madrid",40.4753487,-3.648767299999999,4.0,114.0,,"restaurant, point_of_interest, food, establishment"
hortaleza,Restaurante Z2,"Calle de Santa Virgilia, 3A, Madrid",40.47724279999999,-3.6448424,3.8,911.0,1.0,"restaurant, bar, store, cafe, point_of_interest, food, establishment"
hortaleza,Caral gourmet,"Calle Mar Mediterráneo, 1, Local, Madrid",40.4737419,-3.6422829,,,,"restaurant, point_of_interest, food, establishment"
hortaleza,Cafetería Los Arcos,"Calle de Santa Virgilia, 3, Madrid",40.47743639999999,-3.644852799999999,4.2,711.0,1.0,"restaurant, store, cafe, point_of_interest, food, establishment"
villaverde,Bitpollo al Carbón,"Calle Moncada, 122, Madrid",40.3408844,-3.6916252,4.3,56.0,,"restaurant, food, point_of_interest, establishment"
villaverde,Bar Cafeteria Las Torres,"Plaza Pinazo, 12, Madrid",40.34213029999999,-3.6917697,4.0,4.0,,"restaurant, food, point_of_interest, establishment"
villaverde,Restaurante la cabaña,"Plaza Pinazo, 13, Madrid",40.3421482,-3.69196,4.1,137.0,1.0,"restaurant, food, point_of_interest, establishment"
villaverde,La ZETA- Bar & Grill,"Plaza Pinazo, 24, Madrid",40.34227660000001,-3.6918597,4.2,22.0,,"bar, restaurant, food, point_of_interest, establishment"
villaverde,Spice Kebab,"Plaza Pinazo, 23, Madrid",40.3424001,-3.691729099999999,4.1,113.0,1.0,"restaurant, food, point_of_interest, establishment"
villaverde,La Torre | Parrilla Ecuatoriana,"Calle de Godella, 171, Madrid",40.34014799999999,-3.6880461,4.5,111.0,,"restaurant, food, point_of_interest, establishment"
villaverde,Cafetería restaurante el siguiente,"Plaza Pinazo, 211, Madrid",40.3432582,-3.691575299999999,4.2,30.0,,"restaurant, food, point_of_interest, establishment"
villaverde,Churreria cafeteria Los Suarez,"Plaza Pinazo, 210, Madrid",40.3432938,-3.6913087,5.0,2.0,,"restaurant, food, point_of_interest, establishment"
villaverde,Taberna Parrilla Argentina,"Calle Hidratos, 5, Madrid",40.3369992,-3.694463,4.1,222.0,,"restaurant, food, point_of_interest, establishment"
villaverde,Restaurante Casa Domingo,"Calle de San Dalmacio, 5, Madrid",40.34353289999999,-3.693493899999999,4.3,199.0,1.0,"restaurant, food, point_of_interest, establishment"
villaverde,Mundo Kebab San Cristobal Madrid,"Plaza Paloma de la Paz, 2, Madrid",40.3425498,-3.6879474,4.0,27.0,,"restaurant, food, point_of_interest, establishment"
villaverde,Restaurante Panivino,"Calle de la Resina, 4, Madrid",40.3362674,-3.6945168,4.0,863.0,1.0,"bar, restaurant, food, point_of_interest, establishment"
villaverde,Tresas Restaurantes S L,"Avenida de Andalucía, 0, Madrid",40.3362212,-3.694493800000001,3.7,7.0,,"restaurant, food, point_of_interest, establishment"
villaverde,LoisJKAXcopAHarris,"Calle San Norberto, 3, Madrid",40.3431665,-3.6960042,,,,"restaurant, food, point_of_interest, establishment"
villa_de_vallecas,Asador Lorena,"Calle Martín Muñoz de las Posadas, 10, Madrid",40.37542,-3.627100599999999,4.5,285.0,1.0,"meal_takeaway, restaurant, point_of_interest, food, establishment"
villa_de_vallecas,Bar el Ensanche,"Calle Cabeza Mesada, 19, Madrid",40.3755896,-3.6279284,4.3,421.0,1.0,"restaurant, bar, point_of_interest, food, establishment"
villa_de_vallecas,Domino’s Pizza,"Calle de Valderrebollo, 1, Madrid",40.3744359,-3.627470799999999,4.0,541.0,1.0,"restaurant, point_of_interest, food, establishment"
villa_de_vallecas,Figueiras Burgers,"Calle Rozas de Puerto Real, 7, Madrid",40.376302,-3.6269317,4.5,199.0,,"restaurant, point_of_interest, food, establishment"
villa_de_vallecas,Restaurante Amordmadre,"Calle de la Sierra de Palomeras, 40, Madrid",40.3745869,-3.6264629,4.4,2397.0,2.0,"restaurant, bar, point_of_interest, food, establishment"
villa_de_vallecas,Papa Johns Pizza,"Calle de Valderrebollo, 1, Madrid",40.3738604,-3.627471399999999,3.0,654.0,1.0,"meal_takeaway, restaurant, point_of_interest, food, establishment"
